Freq.	V(vout)
2.23872113856794e+005	(-9.18296826705753e+001dB,-1.53017417541718e+002°)
2.24388192378236e+005	(-9.19497689982102e+001dB,-1.53146321014242e+002°)
2.24905460583538e+005	(-9.20698623711275e+001dB,-1.53275184447506e+002°)
2.25423921215203e+005	(-9.21899627973709e+001dB,-1.53404009018495e+002°)
2.25943577022057e+005	(-9.23100702848817e+001dB,-1.53532795908499e+002°)
2.26464430759265e+005	(-9.24301848414981e+001dB,-1.53661546303146e+002°)
2.26986485188342e+005	(-9.25503064749547e+001dB,-1.53790261392443e+002°)
2.27509743077166e+005	(-9.26704351928820e+001dB,-1.53918942370811e+002°)
2.28034207200001e+005	(-9.27905710028058e+001dB,-1.54047590437121e+002°)
2.28559880337502e+005	(-9.29107139121463e+001dB,-1.54176206794739e+002°)
2.29086765276736e+005	(-9.30308639282180e+001dB,-1.54304792651554e+002°)
2.29614864811195e+005	(-9.31510210582285e+001dB,-1.54433349220027e+002°)
2.30144181740809e+005	(-9.32711853092781e+001dB,-1.54561877717222e+002°)
2.30674718871965e+005	(-9.33913566883587e+001dB,-1.54690379364846e+002°)
2.31206479017518e+005	(-9.35115352023536e+001dB,-1.54818855389291e+002°)
2.31739464996806e+005	(-9.36317208580361e+001dB,-1.54947307021671e+002°)
2.32273679635669e+005	(-9.37519136620691e+001dB,-1.55075735497861e+002°)
2.32809125766459e+005	(-9.38721136210041e+001dB,-1.55204142058539e+002°)
2.33345806228058e+005	(-9.39923207412801e+001dB,-1.55332527949223e+002°)
2.33883723865893e+005	(-9.41125350292232e+001dB,-1.55460894420313e+002°)
2.34422881531950e+005	(-9.42327564910450e+001dB,-1.55589242727129e+002°)
2.34963282084788e+005	(-9.43529851328420e+001dB,-1.55717574129957e+002°)
2.35504928389559e+005	(-9.44732209605948e+001dB,-1.55845889894083e+002°)
2.36047823318015e+005	(-9.45934639801664e+001dB,-1.55974191289837e+002°)
2.36591969748533e+005	(-9.47137141973017e+001dB,-1.56102479592635e+002°)
2.37137370566123e+005	(-9.48339716176261e+001dB,-1.56230756083020e+002°)
2.37684028662445e+005	(-9.49542362466446e+001dB,-1.56359022046704e+002°)
2.38231946935826e+005	(-9.50745080897402e+001dB,-1.56487278774607e+002°)
2.38781128291275e+005	(-9.51947871521731e+001dB,-1.56615527562903e+002°)
2.39331575640496e+005	(-9.53150734390792e+001dB,-1.56743769713062e+002°)
2.39883291901906e+005	(-9.54353669554690e+001dB,-1.56872006531890e+002°)
2.40436280000650e+005	(-9.55556677062261e+001dB,-1.57000239331573e+002°)
2.40990542868616e+005	(-9.56759756961061e+001dB,-1.57128469429723e+002°)
2.41546083444450e+005	(-9.57962909297348e+001dB,-1.57256698149417e+002°)
2.42102904673574e+005	(-9.59166134116071e+001dB,-1.57384926819245e+002°)
2.42661009508198e+005	(-9.60369431460856e+001dB,-1.57513156773348e+002°)
2.43220400907338e+005	(-9.61572801373988e+001dB,-1.57641389351470e+002°)
2.43781081836831e+005	(-9.62776243896398e+001dB,-1.57769625898997e+002°)
2.44343055269353e+005	(-9.63979759067646e+001dB,-1.57897867767000e+002°)
2.44906324184430e+005	(-9.65183346925904e+001dB,-1.58026116312287e+002°)
2.45470891568459e+005	(-9.66387007507944e+001dB,-1.58154372897443e+002°)
2.46036760414718e+005	(-9.67590740849115e+001dB,-1.58282638890876e+002°)
2.46603933723389e+005	(-9.68794546983330e+001dB,-1.58410915666863e+002°)
2.47172414501568e+005	(-9.69998425943045e+001dB,-1.58539204605599e+002°)
2.47742205763284e+005	(-9.71202377759245e+001dB,-1.58667507093237e+002°)
2.48313310529512e+005	(-9.72406402461422e+001dB,-1.58795824521941e+002°)
2.48885731828194e+005	(-9.73610500077557e+001dB,-1.58924158289931e+002°)
2.49459472694250e+005	(-9.74814670634102e+001dB,-1.59052509801526e+002°)
2.50034536169598e+005	(-9.76018914155956e+001dB,-1.59180880467198e+002°)
2.50610925303166e+005	(-9.77223230666452e+001dB,-1.59309271703615e+002°)
2.51188643150912e+005	(-9.78427620187330e+001dB,-1.59437684933689e+002°)
2.51767692775840e+005	(-9.79632082738717e+001dB,-1.59566121586629e+002°)
2.52348077248012e+005	(-9.80836618339109e+001dB,-1.59694583097984e+002°)
2.52929799644568e+005	(-9.82041227005344e+001dB,-1.59823070909694e+002°)
2.53512863049745e+005	(-9.83245908752584e+001dB,-1.59951586470140e+002°)
2.54097270554884e+005	(-9.84450663594290e+001dB,-1.60080131234193e+002°)
2.54683025258458e+005	(-9.85655491542198e+001dB,-1.60208706663261e+002°)
2.55270130266078e+005	(-9.86860392606296e+001dB,-1.60337314225345e+002°)
2.55858588690518e+005	(-9.88065366794800e+001dB,-1.60465955395083e+002°)
2.56448403651725e+005	(-9.89270414114129e+001dB,-1.60594631653804e+002°)
2.57039578276840e+005	(-9.90475534568878e+001dB,-1.60723344489578e+002°)
2.57632115700211e+005	(-9.91680728161797e+001dB,-1.60852095397268e+002°)
2.58226019063413e+005	(-9.92885994893757e+001dB,-1.60980885878581e+002°)
2.58821291515262e+005	(-9.94091334763732e+001dB,-1.61109717442120e+002°)
2.59417936211834e+005	(-9.95296747768764e+001dB,-1.61238591603434e+002°)
2.60015956316480e+005	(-9.96502233903941e+001dB,-1.61367509885077e+002°)
2.60615354999842e+005	(-9.97707793162364e+001dB,-1.61496473816650e+002°)
2.61216135439873e+005	(-9.98913425535121e+001dB,-1.61625484934866e+002°)
2.61818300821851e+005	(-1.00011913101126e+002dB,-1.61754544783595e+002°)
2.62421854338396e+005	(-1.00132490957775e+002dB,-1.61883654913921e+002°)
2.63026799189490e+005	(-1.00253076121946e+002dB,-1.62012816884194e+002°)
2.63633138582490e+005	(-1.00373668591912e+002dB,-1.62142032260090e+002°)
2.64240875732146e+005	(-1.00494268365730e+002dB,-1.62271302614657e+002°)
2.64850013860622e+005	(-1.00614875441237e+002dB,-1.62400629528378e+002°)
2.65460556197505e+005	(-1.00735489816047e+002dB,-1.62530014589221e+002°)
2.66072505979832e+005	(-1.00856111487547e+002dB,-1.62659459392697e+002°)
2.66685866452099e+005	(-1.00976740452893e+002dB,-1.62788965541918e+002°)
2.67300640866282e+005	(-1.01097376709012e+002dB,-1.62918534647648e+002°)
2.67916832481854e+005	(-1.01218020252588e+002dB,-1.63048168328365e+002°)
2.68534444565801e+005	(-1.01338671080070e+002dB,-1.63177868210314e+002°)
2.69153480392642e+005	(-1.01459329187660e+002dB,-1.63307635927568e+002°)
2.69773943244442e+005	(-1.01579994571312e+002dB,-1.63437473122083e+002°)
2.70395836410835e+005	(-1.01700667226731e+002dB,-1.63567381443757e+002°)
2.71019163189034e+005	(-1.01821347149364e+002dB,-1.63697362550488e+002°)
2.71643926883858e+005	(-1.01942034334400e+002dB,-1.63827418108233e+002°)
2.72270130807741e+005	(-1.02062728776765e+002dB,-1.63957549791069e+002°)
2.72897778280754e+005	(-1.02183430471116e+002dB,-1.64087759281248e+002°)
2.73526872630621e+005	(-1.02304139411841e+002dB,-1.64218048269262e+002°)
2.74157417192738e+005	(-1.02424855593051e+002dB,-1.64348418453897e+002°)
2.74789415310189e+005	(-1.02545579008577e+002dB,-1.64478871542301e+002°)
2.75422870333766e+005	(-1.02666309651967e+002dB,-1.64609409250039e+002°)
2.76057785621984e+005	(-1.02787047516480e+002dB,-1.64740033301154e+002°)
2.76694164541100e+005	(-1.02907792595082e+002dB,-1.64870745428235e+002°)
2.77332010465133e+005	(-1.03028544880442e+002dB,-1.65001547372471e+002°)
2.77971326775878e+005	(-1.03149304364926e+002dB,-1.65132440883718e+002°)
2.78612116862926e+005	(-1.03270071040595e+002dB,-1.65263427720560e+002°)
2.79254384123682e+005	(-1.03390844899196e+002dB,-1.65394509650373e+002°)
2.79898131963385e+005	(-1.03511625932163e+002dB,-1.65525688449388e+002°)
2.80543363795120e+005	(-1.03632414130605e+002dB,-1.65656965902753e+002°)
2.81190083039842e+005	(-1.03753209485309e+002dB,-1.65788343804600e+002°)
2.81838293126393e+005	(-1.03874011986727e+002dB,-1.65919823958108e+002°)
2.82487997491519e+005	(-1.03994821624976e+002dB,-1.66051408175567e+002°)
2.83139199579886e+005	(-1.04115638389833e+002dB,-1.66183098278444e+002°)
2.83791902844103e+005	(-1.04236462270726e+002dB,-1.66314896097451e+002°)
2.84446110744739e+005	(-1.04357293256732e+002dB,-1.66446803472604e+002°)
2.85101826750338e+005	(-1.04478131336569e+002dB,-1.66578822253298e+002°)
2.85759054337442e+005	(-1.04598976498592e+002dB,-1.66710954298368e+002°)
2.86417796990605e+005	(-1.04719828730788e+002dB,-1.66843201476157e+002°)
2.87078058202416e+005	(-1.04840688020769e+002dB,-1.66975565664585e+002°)
2.87739841473514e+005	(-1.04961554355765e+002dB,-1.67108048751215e+002°)
2.88403150312607e+005	(-1.05082427722622e+002dB,-1.67240652633323e+002°)
2.89067988236494e+005	(-1.05203308107791e+002dB,-1.67373379217964e+002°)
2.89734358770079e+005	(-1.05324195497326e+002dB,-1.67506230422044e+002°)
2.90402265446391e+005	(-1.05445089876875e+002dB,-1.67639208172388e+002°)
2.91071711806607e+005	(-1.05565991231677e+002dB,-1.67772314405808e+002°)
2.91742701400063e+005	(-1.05686899546551e+002dB,-1.67905551069175e+002°)
2.92415237784279e+005	(-1.05807814805894e+002dB,-1.68038920119490e+002°)
2.93089324524978e+005	(-1.05928736993672e+002dB,-1.68172423523952e+002°)
2.93764965196099e+005	(-1.06049666093414e+002dB,-1.68306063260034e+002°)
2.94442163379822e+005	(-1.06170602088203e+002dB,-1.68439841315548e+002°)
2.95120922666584e+005	(-1.06291544960674e+002dB,-1.68573759688724e+002°)
2.95801246655100e+005	(-1.06412494693002e+002dB,-1.68707820388278e+002°)
2.96483138952379e+005	(-1.06533451266899e+002dB,-1.68842025433483e+002°)
2.97166603173748e+005	(-1.06654414663603e+002dB,-1.68976376854250e+002°)
2.97851642942864e+005	(-1.06775384863874e+002dB,-1.69110876691192e+002°)
2.98538261891741e+005	(-1.06896361847984e+002dB,-1.69245526995704e+002°)
2.99226463660763e+005	(-1.07017345595710e+002dB,-1.69380329830035e+002°)
2.99916251898709e+005	(-1.07138336086329e+002dB,-1.69515287267365e+002°)
3.00607630262767e+005	(-1.07259333298607e+002dB,-1.69650401391875e+002°)
3.01300602418556e+005	(-1.07380337210792e+002dB,-1.69785674298828e+002°)
3.01995172040146e+005	(-1.07501347800607e+002dB,-1.69921108094643e+002°)
3.02691342810074e+005	(-1.07622365045241e+002dB,-1.70056704896968e+002°)
3.03389118419371e+005	(-1.07743388921340e+002dB,-1.70192466834761e+002°)
3.04088502567571e+005	(-1.07864419405002e+002dB,-1.70328396048365e+002°)
3.04789498962742e+005	(-1.07985456471764e+002dB,-1.70464494689584e+002°)
3.05492111321495e+005	(-1.08106500096596e+002dB,-1.70600764921765e+002°)
3.06196343369011e+005	(-1.08227550253893e+002dB,-1.70737208919869e+002°)
3.06902198839059e+005	(-1.08348606917463e+002dB,-1.70873828870557e+002°)
3.07609681474014e+005	(-1.08469670060523e+002dB,-1.71010626972264e+002°)
3.08318795024878e+005	(-1.08590739655684e+002dB,-1.71147605435281e+002°)
3.09029543251301e+005	(-1.08711815674946e+002dB,-1.71284766481829e+002°)
3.09741929921600e+005	(-1.08832898089688e+002dB,-1.71422112346149e+002°)
3.10455958812778e+005	(-1.08953986870658e+002dB,-1.71559645274572e+002°)
3.11171633710544e+005	(-1.09075081987960e+002dB,-1.71697367525605e+002°)
3.11888958409335e+005	(-1.09196183411052e+002dB,-1.71835281370012e+002°)
3.12607936712337e+005	(-1.09317291108728e+002dB,-1.71973389090894e+002°)
3.13328572431500e+005	(-1.09438405049114e+002dB,-1.72111692983770e+002°)
3.14050869387563e+005	(-1.09559525199653e+002dB,-1.72250195356663e+002°)
3.14774831410073e+005	(-1.09680651527099e+002dB,-1.72388898530177e+002°)
3.15500462337404e+005	(-1.09801783997503e+002dB,-1.72527804837583e+002°)
3.16227766016779e+005	(-1.09922922576205e+002dB,-1.72666916624905e+002°)
3.16956746304290e+005	(-1.10044067227819e+002dB,-1.72806236250995e+002°)
3.17687407064918e+005	(-1.10165217916229e+002dB,-1.72945766087627e+002°)
3.18419752172553e+005	(-1.10286374604572e+002dB,-1.73085508519574e+002°)
3.19153785510016e+005	(-1.10407537255228e+002dB,-1.73225465944696e+002°)
3.19889510969080e+005	(-1.10528705829810e+002dB,-1.73365640774022e+002°)
3.20626932450487e+005	(-1.10649880289152e+002dB,-1.73506035431840e+002°)
3.21366053863972e+005	(-1.10771060593296e+002dB,-1.73646652355777e+002°)
3.22106879128283e+005	(-1.10892246701482e+002dB,-1.73787493996890e+002°)
3.22849412171203e+005	(-1.11013438572134e+002dB,-1.73928562819748e+002°)
3.23593656929568e+005	(-1.11134636162850e+002dB,-1.74069861302521e+002°)
3.24339617349288e+005	(-1.11255839430385e+002dB,-1.74211391937067e+002°)
3.25087297385373e+005	(-1.11377048330647e+002dB,-1.74353157229017e+002°)
3.25836701001948e+005	(-1.11498262818673e+002dB,-1.74495159697864e+002°)
3.26587832172275e+005	(-1.11619482848627e+002dB,-1.74637401877054e+002°)
3.27340694878777e+005	(-1.11740708373778e+002dB,-1.74779886314065e+002°)
3.28095293113057e+005	(-1.11861939346493e+002dB,-1.74922615570507e+002°)
3.28851630875921e+005	(-1.11983175718220e+002dB,-1.75065592222201e+002°)
3.29609712177396e+005	(-1.12104417439475e+002dB,-1.75208818859273e+002°)
3.30369541036753e+005	(-1.12225664459830e+002dB,-1.75352298086242e+002°)
3.31131121482529e+005	(-1.12346916727895e+002dB,-1.75496032522111e+002°)
3.31894457552548e+005	(-1.12468174191310e+002dB,-1.75640024800453e+002°)
3.32659553293942e+005	(-1.12589436796721e+002dB,-1.75784277569504e+002°)
3.33426412763172e+005	(-1.12710704489778e+002dB,-1.75928793492254e+002°)
3.34195040026051e+005	(-1.12831977215107e+002dB,-1.76073575246536e+002°)
3.34965439157765e+005	(-1.12953254916306e+002dB,-1.76218625525116e+002°)
3.35737614242891e+005	(-1.13074537535922e+002dB,-1.76363947035786e+002°)
3.36511569375427e+005	(-1.13195825015439e+002dB,-1.76509542501453e+002°)
3.37287308658805e+005	(-1.13317117295263e+002dB,-1.76655414660233e+002°)
3.38064836205918e+005	(-1.13438414314705e+002dB,-1.76801566265543e+002°)
3.38844156139139e+005	(-1.13559716011963e+002dB,-1.76948000086187e+002°)
3.39625272590344e+005	(-1.13681022324109e+002dB,-1.77094718906458e+002°)
3.40408189700937e+005	(-1.13802333187071e+002dB,-1.77241725526220e+002°)
3.41192911621864e+005	(-1.13923648535617e+002dB,-1.77389022761008e+002°)
3.41979442513644e+005	(-1.14044968303335e+002dB,-1.77536613442117e+002°)
3.42767786546386e+005	(-1.14166292422620e+002dB,-1.77684500416697e+002°)
3.43557947899810e+005	(-1.14287620824654e+002dB,-1.77832686547842e+002°)
3.44349930763273e+005	(-1.14408953439390e+002dB,-1.77981174714689e+002°)
3.45143739335791e+005	(-1.14530290195532e+002dB,-1.78129967812505e+002°)
3.45939377826057e+005	(-1.14651631020518e+002dB,-1.78279068752784e+002°)
3.46736850452466e+005	(-1.14772975840501e+002dB,-1.78428480463343e+002°)
3.47536161443140e+005	(-1.14894324580333e+002dB,-1.78578205888408e+002°)
3.48337315035946e+005	(-1.15015677163542e+002dB,-1.78728247988715e+002°)
3.49140315478520e+005	(-1.15137033512316e+002dB,-1.78878609741599e+002°)
3.49945167028291e+005	(-1.15258393547481e+002dB,-1.79029294141092e+002°)
3.50751873952502e+005	(-1.15379757188486e+002dB,-1.79180304198011e+002°)
3.51560440528232e+005	(-1.15501124353376e+002dB,-1.79331642940059e+002°)
3.52370871042420e+005	(-1.15622494958779e+002dB,-1.79483313411913e+002°)
3.53183169791890e+005	(-1.15743868919882e+002dB,-1.79635318675322e+002°)
3.53997341083368e+005	(-1.15865246150408e+002dB,-1.79787661809197e+002°)
3.54813389233508e+005	(-1.15986626562601e+002dB,-1.79940345909710e+002°)
3.55631318568918e+005	(-1.16108010067201e+002dB,1.79906625909617e+002°)
3.56451133426177e+005	(-1.16229396573421e+002dB,1.79753250517815e+002°)
3.57272838151861e+005	(-1.16350785988929e+002dB,1.79599524766373e+002°)
3.58096437102568e+005	(-1.16472178219823e+002dB,1.79445445489152e+002°)
3.58921934644937e+005	(-1.16593573170612e+002dB,1.79291009502279e+002°)
3.59749335155674e+005	(-1.16714970744188e+002dB,1.79136213604064e+002°)
3.60578643021574e+005	(-1.16836370841808e+002dB,1.78981054574901e+002°)
3.61409862639545e+005	(-1.16957773363070e+002dB,1.78825529177179e+002°)
3.62242998416630e+005	(-1.17079178205886e+002dB,1.78669634155181e+002°)
3.63078054770032e+005	(-1.17200585266462e+002dB,1.78513366235000e+002°)
3.63915036127138e+005	(-1.17321994439273e+002dB,1.78356722124442e+002°)
3.64753946925538e+005	(-1.17443405617035e+002dB,1.78199698512931e+002°)
3.65594791613055e+005	(-1.17564818690688e+002dB,1.78042292071422e+002°)
3.66437574647763e+005	(-1.17686233549362e+002dB,1.77884499452304e+002°)
3.67282300498015e+005	(-1.17807650080358e+002dB,1.77726317289312e+002°)
3.68128973642461e+005	(-1.17929068169120e+002dB,1.77567742197433e+002°)
3.68977598570080e+005	(-1.18050487699207e+002dB,1.77408770772813e+002°)
3.69828179780196e+005	(-1.18171908552271e+002dB,1.77249399592673e+002°)
3.70680721782505e+005	(-1.18293330608026e+002dB,1.77089625215210e+002°)
3.71535229097102e+005	(-1.18414753744226e+002dB,1.76929444179512e+002°)
3.72391706254497e+005	(-1.18536177836631e+002dB,1.76768853005466e+002°)
3.73250157795649e+005	(-1.18657602758984e+002dB,1.76607848193670e+002°)
3.74110588271982e+005	(-1.18779028382983e+002dB,1.76446426225345e+002°)
3.74973002245412e+005	(-1.18900454578250e+002dB,1.76284583562241e+002°)
3.75837404288372e+005	(-1.19021881212305e+002dB,1.76122316646557e+002°)
3.76703798983837e+005	(-1.19143308150533e+002dB,1.75959621900847e+002°)
3.77572190925344e+005	(-1.19264735256160e+002dB,1.75796495727937e+002°)
3.78442584717021e+005	(-1.19386162390218e+002dB,1.75632934510836e+002°)
3.79314984973609e+005	(-1.19507589411519e+002dB,1.75468934612653e+002°)
3.80189396320488e+005	(-1.19629016176619e+002dB,1.75304492376510e+002°)
3.81065823393700e+005	(-1.19750442539795e+002dB,1.75139604125458e+002°)
3.81944270839973e+005	(-1.19871868353005e+002dB,1.74974266162394e+002°)
3.82824743316749e+005	(-1.19993293465864e+002dB,1.74808474769976e+002°)
3.83707245492205e+005	(-1.20114717725607e+002dB,1.74642226210543e+002°)
3.84591782045280e+005	(-1.20236140977056e+002dB,1.74475516726034e+002°)
3.85478357665698e+005	(-1.20357563062592e+002dB,1.74308342537904e+002°)
3.86366977053995e+005	(-1.20478983822118e+002dB,1.74140699847049e+002°)
3.87257644921543e+005	(-1.20600403093025e+002dB,1.73972584833721e+002°)
3.88150365990574e+005	(-1.20721820710161e+002dB,1.73803993657457e+002°)
3.89045144994206e+005	(-1.20843236505794e+002dB,1.73634922456997e+002°)
3.89941986676468e+005	(-1.20964650309576e+002dB,1.73465367350210e+002°)
3.90840895792327e+005	(-1.21086061948514e+002dB,1.73295324434017e+002°)
3.91741877107708e+005	(-1.21207471246925e+002dB,1.73124789784322e+002°)
3.92644935399524e+005	(-1.21328878026408e+002dB,1.72953759455933e+002°)
3.93550075455702e+005	(-1.21450282105804e+002dB,1.72782229482495e+002°)
3.94457302075202e+005	(-1.21571683301158e+002dB,1.72610195876418e+002°)
3.95366620068052e+005	(-1.21693081425685e+002dB,1.72437654628806e+002°)
3.96278034255363e+005	(-1.21814476289728e+002dB,1.72264601709393e+002°)
3.97191549469364e+005	(-1.21935867700723e+002dB,1.72091033066472e+002°)
3.98107170553421e+005	(-1.22057255463161e+002dB,1.71916944626835e+002°)
3.99024902362065e+005	(-1.22178639378545e+002dB,1.71742332295703e+002°)
3.99944749761020e+005	(-1.22300019245353e+002dB,1.71567191956668e+002°)
4.00866717627226e+005	(-1.22421394859000e+002dB,1.71391519471631e+002°)
4.01790810848862e+005	(-1.22542766011792e+002dB,1.71215310680742e+002°)
4.02717034325381e+005	(-1.22664132492890e+002dB,1.71038561402343e+002°)
4.03645392967527e+005	(-1.22785494088268e+002dB,1.70861267432910e+002°)
4.04575891697365e+005	(-1.22906850580669e+002dB,1.70683424547003e+002°)
4.05508535448305e+005	(-1.23028201749563e+002dB,1.70505028497208e+002°)
4.06443329165134e+005	(-1.23149547371108e+002dB,1.70326075014089e+002°)
4.07380277804034e+005	(-1.23270887218102e+002dB,1.70146559806139e+002°)
4.08319386332613e+005	(-1.23392221059941e+002dB,1.69966478559732e+002°)
4.09260659729932e+005	(-1.23513548662577e+002dB,1.69785826939076e+002°)
4.10204102986527e+005	(-1.23634869788471e+002dB,1.69604600586176e+002°)
4.11149721104443e+005	(-1.23756184196547e+002dB,1.69422795120784e+002°)
4.12097519097250e+005	(-1.23877491642150e+002dB,1.69240406140369e+002°)
4.13047501990081e+005	(-1.23998791876996e+002dB,1.69057429220072e+002°)
4.13999674819650e+005	(-1.24120084649130e+002dB,1.68873859912679e+002°)
4.14954042634283e+005	(-1.24241369702873e+002dB,1.68689693748581e+002°)
4.15910610493941e+005	(-1.24362646778779e+002dB,1.68504926235752e+002°)
4.16869383470255e+005	(-1.24483915613588e+002dB,1.68319552859714e+002°)
4.17830366646541e+005	(-1.24605175940172e+002dB,1.68133569083517e+002°)
4.18793565117837e+005	(-1.24726427487491e+002dB,1.67946970347717e+002°)
4.19758983990926e+005	(-1.24847669980540e+002dB,1.67759752070352e+002°)
4.20726628384362e+005	(-1.24968903140304e+002dB,1.67571909646927e+002°)
4.21696503428500e+005	(-1.25090126683701e+002dB,1.67383438450402e+002°)
4.22668614265521e+005	(-1.25211340323535e+002dB,1.67194333831176e+002°)
4.23642966049459e+005	(-1.25332543768444e+002dB,1.67004591117082e+002°)
4.24619563946230e+005	(-1.25453736722849e+002dB,1.66814205613380e+002°)
4.25598413133660e+005	(-1.25574918886898e+002dB,1.66623172602755e+002°)
4.26579518801510e+005	(-1.25696089956416e+002dB,1.66431487345315e+002°)
4.27562886151503e+005	(-1.25817249622849e+002dB,1.66239145078598e+002°)
4.28548520397356e+005	(-1.25938397573215e+002dB,1.66046141017578e+002°)
4.29536426764804e+005	(-1.26059533490043e+002dB,1.65852470354674e+002°)
4.30526610491627e+005	(-1.26180657051322e+002dB,1.65658128259767e+002°)
4.31519076827681e+005	(-1.26301767930443e+002dB,1.65463109880212e+002°)
4.32513831034924e+005	(-1.26422865796145e+002dB,1.65267410340863e+002°)
4.33510878387444e+005	(-1.26543950312458e+002dB,1.65071024744098e+002°)
4.34510224171487e+005	(-1.26665021138645e+002dB,1.64873948169844e+002°)
4.35511873685484e+005	(-1.26786077929144e+002dB,1.64676175675612e+002°)
4.36515832240081e+005	(-1.26907120333511e+002dB,1.64477702296532e+002°)
4.37522105158167e+005	(-1.27028147996362e+002dB,1.64278523045391e+002°)
4.38530697774900e+005	(-1.27149160557311e+002dB,1.64078632912684e+002°)
4.39541615437739e+005	(-1.27270157650912e+002dB,1.63878026866652e+002°)
4.40554863506467e+005	(-1.27391138906601e+002dB,1.63676699853346e+002°)
4.41570447353226e+005	(-1.27512103948631e+002dB,1.63474646796674e+002°)
4.42588372362540e+005	(-1.27633052396014e+002dB,1.63271862598469e+002°)
4.43608643931346e+005	(-1.27753983862458e+002dB,1.63068342138555e+002°)
4.44631267469022e+005	(-1.27874897956305e+002dB,1.62864080274812e+002°)
4.45656248397416e+005	(-1.27995794280467e+002dB,1.62659071843260e+002°)
4.46683592150876e+005	(-1.28116672432367e+002dB,1.62453311658131e+002°)
4.47713304176275e+005	(-1.28237532003870e+002dB,1.62246794511960e+002°)
4.48745389933044e+005	(-1.28358372581222e+002dB,1.62039515175675e+002°)
4.49779854893200e+005	(-1.28479193744984e+002dB,1.61831468398688e+002°)
4.50816704541372e+005	(-1.28599995069968e+002dB,1.61622648909004e+002°)
4.51855944374834e+005	(-1.28720776125171e+002dB,1.61413051413317e+002°)
4.52897579903532e+005	(-1.28841536473708e+002dB,1.61202670597131e+002°)
4.53941616650114e+005	(-1.28962275672746e+002dB,1.60991501124872e+002°)
4.54988060149959e+005	(-1.29082993273437e+002dB,1.60779537640013e+002°)
4.56036915951207e+005	(-1.29203688820850e+002dB,1.60566774765202e+002°)
4.57088189614785e+005	(-1.29324361853905e+002dB,1.60353207102395e+002°)
4.58141886714444e+005	(-1.29445011905303e+002dB,1.60138829233001e+002°)
4.59198012836778e+005	(-1.29565638501454e+002dB,1.59923635718026e+002°)
4.60256573581266e+005	(-1.29686241162415e+002dB,1.59707621098225e+002°)
4.61317574560289e+005	(-1.29806819401814e+002dB,1.59490779894265e+002°)
4.62381021399169e+005	(-1.29927372726783e+002dB,1.59273106606887e+002°)
4.63446919736197e+005	(-1.30047900637884e+002dB,1.59054595717081e+002°)
4.64515275222658e+005	(-1.30168402629045e+002dB,1.58835241686264e+002°)
4.65586093522867e+005	(-1.30288878187479e+002dB,1.58615038956467e+002°)
4.66659380314197e+005	(-1.30409326793621e+002dB,1.58393981950527e+002°)
4.67735141287106e+005	(-1.30529747921051e+002dB,1.58172065072289e+002°)
4.68813382145173e+005	(-1.30650141036422e+002dB,1.57949282706810e+002°)
4.69894108605123e+005	(-1.30770505599389e+002dB,1.57725629220576e+002°)
4.70977326396860e+005	(-1.30890841062534e+002dB,1.57501098961722e+002°)
4.72063041263498e+005	(-1.31011146871291e+002dB,1.57275686260264e+002°)
4.73151258961387e+005	(-1.31131422463879e+002dB,1.57049385428335e+002°)
4.74241985260151e+005	(-1.31251667271217e+002dB,1.56822190760427e+002°)
4.75335225942712e+005	(-1.31371880716859e+002dB,1.56594096533649e+002°)
4.76430986805322e+005	(-1.31492062216915e+002dB,1.56365097007984e+002°)
4.77529273657597e+005	(-1.31612211179974e+002dB,1.56135186426561e+002°)
4.78630092322544e+005	(-1.31732327007035e+002dB,1.55904359015929e+002°)
4.79733448636595e+005	(-1.31852409091423e+002dB,1.55672608986345e+002°)
4.80839348449634e+005	(-1.31972456818722e+002dB,1.55439930532067e+002°)
4.81947797625032e+005	(-1.32092469566689e+002dB,1.55206317831659e+002°)
4.83058802039677e+005	(-1.32212446705189e+002dB,1.54971765048301e+002°)
4.84172367584004e+005	(-1.32332387596108e+002dB,1.54736266330108e+002°)
4.85288500162025e+005	(-1.32452291593284e+002dB,1.54499815810463e+002°)
4.86407205691366e+005	(-1.32572158042425e+002dB,1.54262407608356e+002°)
4.87528490103290e+005	(-1.32691986281035e+002dB,1.54024035828728e+002°)
4.88652359342737e+005	(-1.32811775638337e+002dB,1.53784694562833e+002°)
4.89778819368349e+005	(-1.32931525435195e+002dB,1.53544377888601e+002°)
4.90907876152506e+005	(-1.33051234984035e+002dB,1.53303079871019e+002°)
4.92039535681354e+005	(-1.33170903588771e+002dB,1.53060794562513e+002°)
4.93173803954838e+005	(-1.33290530544725e+002dB,1.52817516003351e+002°)
4.94310686986738e+005	(-1.33410115138554e+002dB,1.52573238222041e+002°)
4.95450190804692e+005	(-1.33529656648164e+002dB,1.52327955235754e+002°)
4.96592321450238e+005	(-1.33649154342643e+002dB,1.52081661050748e+002°)
4.97737084978837e+005	(-1.33768607482176e+002dB,1.51834349662807e+002°)
4.98884487459913e+005	(-1.33888015317971e+002dB,1.51586015057687e+002°)
5.00034534976879e+005	(-1.34007377092184e+002dB,1.51336651211577e+002°)
5.01187233627173e+005	(-1.34126692037836e+002dB,1.51086252091564e+002°)
5.02342589522287e+005	(-1.34245959378742e+002dB,1.50834811656118e+002°)
5.03500608787805e+005	(-1.34365178329432e+002dB,1.50582323855578e+002°)
