time	V(vin)	V(vout)
3.603653025741573e-004	6.999379e-001	5.009294e-001
3.604043278685533e-004	7.125601e-001	5.002963e-001
3.604438486632397e-004	7.253199e-001	4.997279e-001
3.604906790165149e-004	7.403307e-001	4.991343e-001
3.605422976524639e-004	7.568575e-001	4.985697e-001
3.605797619350841e-004	7.687533e-001	4.982110e-001
3.606360636063606e-004	7.866303e-001	4.977416e-001
3.606660350324568e-004	7.960532e-001	4.975233e-001
3.607059969339183e-004	8.086171e-001	4.972595e-001
3.607440659876530e-004	8.205600e-001	4.970364e-001
3.607920202694068e-004	8.354815e-001	4.967884e-001
3.608424775125947e-004	8.511605e-001	4.965630e-001
3.608808409379977e-004	8.629693e-001	4.964127e-001
3.609360936093610e-004	8.799769e-001	4.962239e-001
3.609607022343158e-004	8.874669e-001	4.961496e-001
3.609935137342556e-004	8.974535e-001	4.960582e-001
3.610424932493249e-004	9.123383e-001	4.959371e-001
3.611000000000001e-004	9.296365e-001	4.958154e-001
3.611025558555856e-004	9.304053e-001	4.958144e-001
3.611076675667567e-004	9.319429e-001	4.958136e-001
3.611178909890990e-004	9.350182e-001	4.958159e-001
3.612000000000000e-004	9.594827e-001	4.959636e-001
3.613775206099720e-004	1.011683e+000	4.965218e-001
3.615550412199440e-004	1.062514e+000	4.970668e-001
3.617325618299161e-004	1.111978e+000	4.975987e-001
3.619100824398881e-004	1.160074e+000	4.981173e-001
3.620876030498601e-004	1.206803e+000	4.986227e-001
3.622651236598321e-004	1.252163e+000	4.991150e-001
3.624426442698042e-004	1.296155e+000	4.995941e-001
3.624997932835500e-004	1.309946e+000	4.997459e-001
3.625569422972957e-004	1.323574e+000	4.998965e-001
3.626140913110416e-004	1.337039e+000	5.000459e-001
3.626712403247874e-004	1.350343e+000	5.001941e-001
3.627283893385332e-004	1.363484e+000	5.003410e-001
3.627855383522790e-004	1.376463e+000	5.004867e-001
3.628426873660248e-004	1.389279e+000	5.006312e-001
3.629000640897988e-004	1.401959e+000	5.007751e-001
3.629574408135729e-004	1.414466e+000	5.009178e-001
3.630148175373470e-004	1.426799e+000	5.010593e-001
3.630721942611211e-004	1.438957e+000	5.011996e-001
3.631295709848951e-004	1.450943e+000	5.013387e-001
3.631869477086692e-004	1.462754e+000	5.014767e-001
3.632443244324433e-004	1.474392e+000	5.016135e-001
3.632869572671553e-004	1.482909e+000	5.017144e-001
3.633295901018673e-004	1.491326e+000	5.018147e-001
3.633722229365793e-004	1.499645e+000	5.019144e-001
3.634148557712913e-004	1.507865e+000	5.020135e-001
3.634574886060033e-004	1.515986e+000	5.021119e-001
3.635001214407153e-004	1.524008e+000	5.022097e-001
3.635427542754273e-004	1.531931e+000	5.023069e-001
3.635713285614281e-004	1.537168e+000	5.023718e-001
3.635999028474289e-004	1.542362e+000	5.024363e-001
3.636284771334297e-004	1.547512e+000	5.025006e-001
3.636570514194305e-004	1.552617e+000	5.025646e-001
3.636856257054313e-004	1.557679e+000	5.026283e-001
3.637141999914321e-004	1.562698e+000	5.026917e-001
3.637427742774328e-004	1.567672e+000	5.027549e-001
3.637713485634147e-004	1.572581e+000	5.028179e-001
3.637999228493966e-004	1.577445e+000	5.028805e-001
3.638284971353785e-004	1.582264e+000	5.029429e-001
3.638570714213603e-004	1.587038e+000	5.030051e-001
3.638856457073422e-004	1.591768e+000	5.030670e-001
3.639142199933240e-004	1.596454e+000	5.031286e-001
3.639427942793059e-004	1.601094e+000	5.031899e-001
3.639713685657416e-004	1.605668e+000	5.032510e-001
3.639999428521774e-004	1.610196e+000	5.033118e-001
3.640285171386130e-004	1.614678e+000	5.033724e-001
3.640570914250488e-004	1.619115e+000	5.034327e-001
3.640856657114845e-004	1.623507e+000	5.034928e-001
3.641142399979202e-004	1.627853e+000	5.035526e-001
3.641428142843559e-004	1.632154e+000	5.036122e-001
3.641713885598997e-004	1.636386e+000	5.036715e-001
3.641999628354435e-004	1.640573e+000	5.037305e-001
3.642285371109873e-004	1.644713e+000	5.037893e-001
3.642571113865311e-004	1.648807e+000	5.038479e-001
3.642856856620749e-004	1.652855e+000	5.039062e-001
3.643142599376187e-004	1.656856e+000	5.039642e-001
3.643428342131625e-004	1.660812e+000	5.040221e-001
3.643704941320485e-004	1.664572e+000	5.040778e-001
3.643981540509344e-004	1.668289e+000	5.041333e-001
3.644258139698205e-004	1.671965e+000	5.041885e-001
3.644534738887065e-004	1.675599e+000	5.042436e-001
3.644811338075925e-004	1.679191e+000	5.042984e-001
3.645087937264785e-004	1.682741e+000	5.043530e-001
3.645364536453645e-004	1.686249e+000	5.044073e-001
3.645556606247056e-004	1.688597e+000	5.044450e-001
3.646364636463646e-004	1.698475e+000	5.046020e-001
3.646603142721323e-004	1.701242e+000	5.046480e-001
3.647364736473648e-004	1.710079e+000	5.047938e-001
3.647555541479789e-004	1.712174e+000	5.048300e-001
3.648364836483649e-004	1.721059e+000	5.049827e-001
3.648641286359414e-004	1.723920e+000	5.050343e-001
3.649364936493649e-004	1.731411e+000	5.051687e-001
3.649586096394260e-004	1.733560e+000	5.052094e-001
3.650365036503650e-004	1.741132e+000	5.053520e-001
3.650541964424140e-004	1.742739e+000	5.053841e-001
3.651365136513652e-004	1.750219e+000	5.055325e-001
3.651648221186435e-004	1.752611e+000	5.055831e-001
3.652365236523653e-004	1.758670e+000	5.057103e-001
3.652591704261879e-004	1.760440e+000	5.057502e-001
3.653365336533653e-004	1.766483e+000	5.058854e-001
3.653546510724234e-004	1.767782e+000	5.059168e-001
3.654365436543655e-004	1.773655e+000	5.060579e-001
3.654655315248585e-004	1.775548e+000	5.061073e-001
3.655365536553656e-004	1.780185e+000	5.062277e-001
3.655597439517600e-004	1.781550e+000	5.062667e-001
3.656365636563656e-004	1.786070e+000	5.063949e-001
3.656551158934811e-004	1.787043e+000	5.064257e-001
3.657365736573658e-004	1.791311e+000	5.065596e-001
3.657662572367506e-004	1.792674e+000	5.066080e-001
3.658365836583659e-004	1.795904e+000	5.067218e-001
3.658603305218737e-004	1.796841e+000	5.067599e-001
3.659365936593659e-004	1.799851e+000	5.068815e-001
3.659555911501722e-004	1.800477e+000	5.069115e-001
3.660366036603660e-004	1.803149e+000	5.070387e-001
3.660666066606660e-004	1.803944e+000	5.070854e-001
3.661366136613662e-004	1.805798e+000	5.071936e-001
3.661606160616062e-004	1.806279e+000	5.072303e-001
3.662366236623663e-004	1.807799e+000	5.073460e-001
3.662558255825584e-004	1.808059e+000	5.073749e-001
3.663366336633664e-004	1.809152e+000	5.074960e-001
3.663606360636056e-004	1.809320e+000	5.075316e-001
3.664366436643664e-004	1.809855e+000	5.076438e-001
3.664558455845579e-004	1.809866e+000	5.076718e-001
3.665366536653666e-004	1.809911e+000	5.077892e-001
3.665606560656256e-004	1.809770e+000	5.078237e-001
3.666366636663667e-004	1.809320e+000	5.079324e-001
3.666558655865739e-004	1.809083e+000	5.079595e-001
3.667366736673667e-004	1.808083e+000	5.080733e-001
3.667606760671493e-004	1.807631e+000	5.081068e-001
3.668366836683669e-004	1.806201e+000	5.082120e-001
3.668558855881929e-004	1.805716e+000	5.082384e-001
3.669366936693670e-004	1.803676e+000	5.083485e-001
3.669606960805857e-004	1.802916e+000	5.083809e-001
3.670367036703670e-004	1.800509e+000	5.084829e-001
3.670559055993420e-004	1.799778e+000	5.085084e-001
3.671367136713671e-004	1.796702e+000	5.086151e-001
3.671607158081179e-004	1.795635e+000	5.086465e-001
3.672092205378371e-004	1.793480e+000	5.087097e-001
3.672119708512901e-004	1.793358e+000	5.087133e-001
3.672136078880082e-004	1.793285e+000	5.096049e-001
3.672153903676008e-004	1.793206e+000	5.131855e-001
3.672158765748368e-004	1.793184e+000	5.147322e-001
3.672163957650950e-004	1.793161e+000	5.166548e-001
3.672165828767836e-004	1.793153e+000	5.174101e-001
3.672167141836529e-004	1.793147e+000	5.179511e-001
3.672168011468205e-004	1.793143e+000	5.183119e-001
3.672169128773317e-004	1.793138e+000	5.187773e-001
3.672170140439599e-004	1.793133e+000	5.191999e-001
3.672171482206136e-004	1.793128e+000	5.197616e-001
3.672172986395868e-004	1.793121e+000	5.203924e-001
3.672175084949864e-004	1.793111e+000	5.212736e-001
3.672177409017294e-004	1.793101e+000	5.222504e-001
3.672181003545012e-004	1.793085e+000	5.237619e-001
3.672184884558659e-004	1.793068e+000	5.253941e-001
3.672191483888023e-004	1.793039e+000	5.281675e-001
3.672198423666413e-004	1.793008e+000	5.310801e-001
3.672212303223193e-004	1.792946e+000	5.368896e-001
3.672229161306829e-004	1.792871e+000	5.439143e-001
3.672262877474101e-004	1.792721e+000	5.578524e-001
3.672320550595224e-004	1.792465e+000	5.813425e-001
3.672367236723673e-004	1.792258e+000	6.000316e-001
3.672378771347897e-004	1.792199e+000	6.045955e-001
3.672401840596347e-004	1.792082e+000	6.136883e-001
3.672540256087043e-004	1.791379e+000	6.667945e-001
3.672724810074638e-004	1.790441e+000	7.338801e-001
3.673093918049827e-004	1.788567e+000	8.562586e-001
3.673433481844362e-004	1.786800e+000	9.558424e-001
3.673830352508490e-004	1.784533e+000	1.058806e+000
3.673977257067818e-004	1.783723e+000	1.093387e+000
3.674124161627147e-004	1.782888e+000	1.126453e+000
3.674271066186475e-004	1.782029e+000	1.158006e+000
3.674417970745804e-004	1.781146e+000	1.188045e+000
3.674564875305132e-004	1.780238e+000	1.216569e+000
3.674711779864460e-004	1.779307e+000	1.243580e+000
3.674858684423789e-004	1.778351e+000	1.269076e+000
3.674995166100241e-004	1.777514e+000	1.291702e+000
3.675131647776692e-004	1.776654e+000	1.313384e+000
3.675268129453144e-004	1.775771e+000	1.334124e+000
3.675404611129596e-004	1.774866e+000	1.353920e+000
3.675541092806048e-004	1.773938e+000	1.372774e+000
3.675677574482500e-004	1.772987e+000	1.390684e+000
3.675814056158952e-004	1.772013e+000	1.407651e+000
3.676367636763677e-004	1.768155e+000	1.469084e+000
3.676637657947340e-004	1.766106e+000	1.494762e+000
3.676997686192223e-004	1.763373e+000	1.525530e+000
3.677367736773677e-004	1.760563e+000	1.553212e+000
3.677583753720607e-004	1.758790e+000	1.567622e+000
3.677871776316514e-004	1.756425e+000	1.585192e+000
3.678367836783678e-004	1.752352e+000	1.611304e+000
3.678540650341223e-004	1.750826e+000	1.619227e+000
3.678771068417948e-004	1.748793e+000	1.629016e+000
3.679231904571399e-004	1.744725e+000	1.646065e+000
3.679460104024370e-004	1.742654e+000	1.653292e+000
3.679644438485751e-004	1.740914e+000	1.658675e+000
3.680013107408511e-004	1.737434e+000	1.668205e+000
3.680368036803681e-004	1.734084e+000	1.675957e+000
3.680589238157338e-004	1.731862e+000	1.680117e+000
3.680884173295546e-004	1.728899e+000	1.685002e+000
3.681368136813681e-004	1.724036e+000	1.691474e+000
3.681545097896606e-004	1.722152e+000	1.693383e+000
3.681781046007173e-004	1.719639e+000	1.695609e+000
3.682252942228306e-004	1.714613e+000	1.699028e+000
3.682368236823682e-004	1.713385e+000	1.699666e+000
3.682462616067909e-004	1.712323e+000	1.700112e+000
3.682651374556362e-004	1.710200e+000	1.700910e+000
3.683028891533269e-004	1.705953e+000	1.701990e+000
3.683368336833684e-004	1.702135e+000	1.702421e+000
3.683443840229066e-004	1.701241e+000	1.702440e+000
3.683594847019828e-004	1.699452e+000	1.702434e+000
3.683896860601354e-004	1.695875e+000	1.702167e+000
3.684368436843685e-004	1.690290e+000	1.701133e+000
3.684549644992600e-004	1.688038e+000	1.700542e+000
3.684791255857821e-004	1.685034e+000	1.699612e+000
3.685368536853685e-004	1.677857e+000	1.696770e+000
3.685658469891950e-004	1.674083e+000	1.695027e+000
3.686045047276303e-004	1.669052e+000	1.692431e+000
3.686600583294299e-004	1.661687e+000	1.688182e+000
3.686909845201781e-004	1.657483e+000	1.685577e+000
3.687554294018177e-004	1.648616e+000	1.679660e+000
3.688113558717679e-004	1.640704e+000	1.673961e+000
3.688672823417181e-004	1.632618e+000	1.667938e+000
3.689232088116683e-004	1.624356e+000	1.661590e+000
3.689791352816186e-004	1.615919e+000	1.654917e+000
3.690350617515687e-004	1.607306e+000	1.647920e+000
3.690909882215190e-004	1.598519e+000	1.640598e+000
3.691469146914692e-004	1.589557e+000	1.632951e+000
3.692534967783492e-004	1.571985e+000	1.617716e+000
3.693600788652292e-004	1.553819e+000	1.601779e+000
3.694666609521092e-004	1.535058e+000	1.585140e+000
3.695732430389893e-004	1.515703e+000	1.567798e+000
3.696798251258693e-004	1.495752e+000	1.549753e+000
3.697864072127493e-004	1.475207e+000	1.531007e+000
3.698929892996293e-004	1.454067e+000	1.511557e+000
3.700000000000001e-004	1.432319e+000	1.491503e+000
3.700390199019902e-004	1.424300e+000	1.484023e+000
3.700430523052305e-004	1.423453e+000	1.483243e+000
3.700836846637854e-004	1.414918e+000	1.474806e+000
3.700849227126658e-004	1.414658e+000	1.474532e+000
3.700852322248859e-004	1.414593e+000	1.474464e+000
3.700858512493261e-004	1.414463e+000	1.474326e+000
3.700861621483538e-004	1.414397e+000	1.474257e+000
3.700863486400779e-004	1.414358e+000	1.474216e+000
3.700864569241552e-004	1.414335e+000	1.474192e+000
3.700865203764606e-004	1.414322e+000	1.474178e+000
3.700865498765901e-004	1.414316e+000	1.474172e+000
3.700865819653795e-004	1.414309e+000	1.474166e+000
3.700865969719284e-004	1.414306e+000	1.474164e+000
3.700866175373268e-004	1.414302e+000	1.474162e+000
3.700866586681235e-004	1.414293e+000	1.474158e+000
3.700867083666962e-004	1.414282e+000	1.474154e+000
3.700867694532451e-004	1.414270e+000	1.474151e+000
3.700868371694885e-004	1.414255e+000	1.474148e+000
3.700869244994450e-004	1.414237e+000	1.474145e+000
3.700870313119418e-004	1.414215e+000	1.474141e+000
3.700871802517886e-004	1.414183e+000	1.474137e+000
3.700873862219521e-004	1.414140e+000	1.474131e+000
3.700877308432480e-004	1.414068e+000	1.474120e+000
3.701000000000001e-004	1.411490e+000	1.473698e+000
3.701123827119492e-004	1.408898e+000	1.473235e+000
3.701247654238985e-004	1.406291e+000	1.472788e+000
3.701371481358477e-004	1.403671e+000	1.472356e+000
3.701495308477968e-004	1.401036e+000	1.471939e+000
3.701619135597460e-004	1.398387e+000	1.471538e+000
3.701742962716952e-004	1.395724e+000	1.471153e+000
3.701866789836444e-004	1.393047e+000	1.470782e+000
3.702423213324795e-004	1.381070e+000	1.469269e+000
3.702741071131351e-004	1.374095e+000	1.468511e+000
3.703164881540091e-004	1.364795e+000	1.467605e+000
3.703455099115451e-004	1.358387e+000	1.467050e+000
3.703963671605940e-004	1.346995e+000	1.466182e+000
3.704438246709103e-004	1.336333e+000	1.465481e+000
3.704845104701494e-004	1.327037e+000	1.464954e+000
3.705424784786024e-004	1.313768e+000	1.464304e+000
3.705750271179937e-004	1.306189e+000	1.463984e+000
3.706370637063706e-004	1.291742e+000	1.463454e+000
3.706631026178836e-004	1.285566e+000	1.463259e+000
3.706978211665676e-004	1.277332e+000	1.463020e+000
3.707440174171076e-004	1.266346e+000	1.462737e+000
3.707856796755285e-004	1.256290e+000	1.462513e+000
3.708426386761603e-004	1.242519e+000	1.462246e+000
3.708759684828970e-004	1.234336e+000	1.462108e+000
3.709370937093709e-004	1.219331e+000	1.461888e+000
3.709637575547602e-004	1.212678e+000	1.461803e+000
3.709993093486127e-004	1.203808e+000	1.461699e+000
3.710433933393339e-004	1.192784e+000	1.461583e+000
3.711000000000001e-004	1.178438e+000	1.461454e+000
3.711025158515852e-004	1.177800e+000	1.461452e+000
3.711075475547556e-004	1.176525e+000	1.461450e+000
3.711176109610962e-004	1.173975e+000	1.461451e+000
3.711293808237968e-004	1.170977e+000	1.461456e+000
3.711411506864973e-004	1.167973e+000	1.461466e+000
3.711529205491979e-004	1.164962e+000	1.461480e+000
3.711646904118984e-004	1.161945e+000	1.461499e+000
3.711764602745990e-004	1.158921e+000	1.461523e+000
3.711882301372995e-004	1.155891e+000	1.461551e+000
3.712000000000000e-004	1.152854e+000	1.461584e+000
3.715545954595460e-004	1.057959e+000	1.462618e+000
3.719091909190919e-004	9.599853e-001	1.463604e+000
3.722637863786379e-004	8.589348e-001	1.464542e+000
3.726183818381839e-004	7.548068e-001	1.465432e+000
3.729729772977298e-004	6.476014e-001	1.466275e+000
3.733275727572758e-004	5.373187e-001	1.467070e+000
3.736821682168217e-004	4.239586e-001	1.467818e+000
3.738626418476557e-004	3.661942e-001	1.468185e+000
3.740431154784897e-004	3.083319e-001	1.468544e+000
3.742235891093237e-004	2.503717e-001	1.468893e+000
3.744040627401576e-004	1.923135e-001	1.469233e+000
3.745845363709916e-004	1.341574e-001	1.469563e+000
3.747650100018256e-004	7.590330e-002	1.469885e+000
3.749454836326596e-004	1.755128e-002	1.470197e+000
3.750212586589420e-004	-6.851590e-003	1.470326e+000
3.750970336852244e-004	-3.121072e-002	1.470453e+000
3.751728087115068e-004	-5.552611e-002	1.470579e+000
3.752485837377893e-004	-7.979776e-002	1.470703e+000
3.753243587640717e-004	-1.040257e-001	1.470826e+000
3.754001337903541e-004	-1.282099e-001	1.470948e+000
3.754759088166365e-004	-1.523503e-001	1.471068e+000
3.757234291116897e-004	-2.311461e-001	1.471450e+000
3.759709494067429e-004	-3.087145e-001	1.471820e+000
3.762184697017961e-004	-3.850554e-001	1.472177e+000
3.764659899968494e-004	-4.601687e-001	1.472521e+000
3.767135102919025e-004	-5.340546e-001	1.472853e+000
3.769610305869558e-004	-6.067130e-001	1.473172e+000
3.772085508820089e-004	-6.781439e-001	1.473479e+000
3.772089002579415e-004	-6.782431e-001	1.473479e+000
3.772089876019246e-004	-6.782679e-001	1.473477e+000
3.772091043310249e-004	-6.783011e-001	1.473449e+000
3.772091929018441e-004	-6.783262e-001	1.473362e+000
3.772093068588426e-004	-6.783586e-001	1.473053e+000
3.772093140235912e-004	-6.783606e-001	1.473023e+000
3.772093283530884e-004	-6.783648e-001	1.472960e+000
3.772093570120827e-004	-6.783729e-001	1.472817e+000
3.772093749286333e-004	-6.783780e-001	1.472713e+000
3.772093866996138e-004	-6.783813e-001	1.472639e+000
3.772093934186622e-004	-6.783832e-001	1.472595e+000
3.772093972046861e-004	-6.783843e-001	1.472569e+000
3.772094005588786e-004	-6.783853e-001	1.472546e+000
3.772094044941363e-004	-6.783864e-001	1.472519e+000
3.772094076036835e-004	-6.783872e-001	1.472497e+000
3.772094115214767e-004	-6.783884e-001	1.472470e+000
3.772094155300264e-004	-6.783895e-001	1.472442e+000
3.772094221262045e-004	-6.783914e-001	1.472396e+000
3.772094306241077e-004	-6.783938e-001	1.472337e+000
3.772094475359201e-004	-6.783986e-001	1.472219e+000
3.772094783192415e-004	-6.784074e-001	1.472005e+000
3.772095398858844e-004	-6.784248e-001	1.471574e+000
3.772096146701408e-004	-6.784461e-001	1.471049e+000
3.772097037284597e-004	-6.784714e-001	1.470423e+000
3.772098135348666e-004	-6.785026e-001	1.469649e+000
3.772099515466861e-004	-6.785418e-001	1.468676e+000
3.772101236584447e-004	-6.785907e-001	1.467460e+000
3.772103479430689e-004	-6.786544e-001	1.465874e+000
3.772106297372570e-004	-6.787345e-001	1.463881e+000
3.772109996103863e-004	-6.788396e-001	1.461263e+000
3.772114740779948e-004	-6.789743e-001	1.457907e+000
3.772121069232540e-004	-6.791542e-001	1.453434e+000
3.772129420744644e-004	-6.793914e-001	1.447541e+000
3.772140764065062e-004	-6.797137e-001	1.439557e+000
3.772156287550474e-004	-6.801547e-001	1.428672e+000
3.772177986953441e-004	-6.807712e-001	1.413540e+000
3.772208796809384e-004	-6.816466e-001	1.392226e+000
3.772253630369409e-004	-6.829203e-001	1.361574e+000
3.772320107249076e-004	-6.848090e-001	1.316913e+000
3.772377237723773e-004	-6.864321e-001	1.279274e+000
3.772387405168704e-004	-6.867180e-001	1.272657e+000
3.772407740058568e-004	-6.872898e-001	1.259467e+000
3.772529749397749e-004	-6.907204e-001	1.182081e+000
3.772692428516658e-004	-6.952947e-001	1.083430e+000
3.773017786754474e-004	-7.044432e-001	9.006035e-001
3.773377337733773e-004	-7.145531e-001	7.191845e-001
3.773572552676463e-004	-7.199831e-001	6.293085e-001
3.773832839266716e-004	-7.272232e-001	5.172373e-001
3.774353412447222e-004	-7.417033e-001	3.181528e-001
3.774377437743774e-004	-7.423716e-001	3.097333e-001
3.774425488336878e-004	-7.436932e-001	2.931994e-001
3.774521589523086e-004	-7.463364e-001	2.606102e-001
3.774713791895503e-004	-7.516227e-001	1.982147e-001
3.775098196640335e-004	-7.621953e-001	8.371897e-002
3.775377537753776e-004	-7.698783e-001	8.483354e-003
3.775426190333084e-004	-7.712008e-001	-3.978185e-003
3.775474842912392e-004	-7.725233e-001	-1.626747e-002
3.775523495491700e-004	-7.738459e-001	-2.838450e-002
3.775572148071008e-004	-7.751684e-001	-4.032927e-002
3.775620800650316e-004	-7.764909e-001	-5.210179e-002
3.775669453229624e-004	-7.778133e-001	-6.370206e-002
3.775718105808932e-004	-7.791358e-001	-7.513007e-002
3.776025629604798e-004	-7.874951e-001	-1.438098e-001
3.776377637763777e-004	-7.970636e-001	-2.152696e-001
3.776562152041296e-004	-8.020181e-001	-2.498135e-001
3.776808171077989e-004	-8.086242e-001	-2.932939e-001
3.777377737773777e-004	-8.239181e-001	-3.832941e-001
3.777672960617808e-004	-8.317451e-001	-4.244727e-001
3.778066591076516e-004	-8.421810e-001	-4.748433e-001
3.778456563875520e-004	-8.524926e-001	-5.198003e-001
3.778928920425970e-004	-8.648509e-001	-5.687488e-001
3.779440918667174e-004	-8.782238e-001	-6.158084e-001
3.779818803907534e-004	-8.879753e-001	-6.471004e-001
3.780378037803781e-004	-9.024066e-001	-6.888679e-001
3.780678067806781e-004	-9.100390e-001	-7.092112e-001
3.781078107810781e-004	-9.202156e-001	-7.345799e-001
3.781458145814581e-004	-9.298533e-001	-7.568761e-001
3.781938193819381e-004	-9.418851e-001	-7.829403e-001
3.782442244224424e-004	-9.544940e-001	-8.080748e-001
3.782826282628263e-004	-9.639722e-001	-8.259015e-001
3.783338333833383e-004	-9.766096e-001	-8.481491e-001
3.783709799551344e-004	-9.856835e-001	-8.631379e-001
3.784081265269305e-004	-9.947002e-001	-8.775850e-001
3.784452730987266e-004	-1.003660e+000	-8.914904e-001
3.784824196705227e-004	-1.012563e+000	-9.048542e-001
3.785195662423188e-004	-1.021408e+000	-9.176762e-001
3.785567128141149e-004	-1.030197e+000	-9.299566e-001
3.785938593859110e-004	-1.038929e+000	-9.416953e-001
3.786464360711798e-004	-1.051222e+000	-9.577188e-001
3.786990127564485e-004	-1.063392e+000	-9.732758e-001
3.787515894417173e-004	-1.075441e+000	-9.883664e-001
3.788041661269860e-004	-1.087367e+000	-1.002991e+000
3.788567428122548e-004	-1.099170e+000	-1.017148e+000
3.789093194975235e-004	-1.110851e+000	-1.030839e+000
3.789618961827923e-004	-1.122410e+000	-1.044064e+000
3.790453375928067e-004	-1.140534e+000	-1.064537e+000
3.791287790028212e-004	-1.158337e+000	-1.084511e+000
3.792122204128357e-004	-1.175819e+000	-1.103988e+000
3.792956618228502e-004	-1.192980e+000	-1.122966e+000
3.793791032328646e-004	-1.209820e+000	-1.141447e+000
3.794625446428791e-004	-1.226340e+000	-1.159430e+000
3.795459860528936e-004	-1.242538e+000	-1.176914e+000
3.800000000000001e-004	-1.324644e+000	-1.266102e+000
3.800396039603958e-004	-1.331380e+000	-1.273400e+000
3.800428042804274e-004	-1.331908e+000	-1.273989e+000
3.800828532927172e-004	-1.338525e+000	-1.281813e+000
3.800841357028891e-004	-1.338737e+000	-1.282078e+000
3.800867005232330e-004	-1.339160e+000	-1.282609e+000
3.800872914214120e-004	-1.339258e+000	-1.282692e+000
3.800876381544251e-004	-1.339315e+000	-1.282708e+000
3.800878362096933e-004	-1.339348e+000	-1.282713e+000
3.800879561125679e-004	-1.339368e+000	-1.282717e+000
3.800880970230394e-004	-1.339391e+000	-1.282721e+000
3.800882827079219e-004	-1.339422e+000	-1.282727e+000
3.800886540776870e-004	-1.339483e+000	-1.282738e+000
3.801000000000000e-004	-1.341357e+000	-1.283130e+000
3.801141440023056e-004	-1.343700e+000	-1.283655e+000
3.801282880046110e-004	-1.346026e+000	-1.284160e+000
3.801424320069166e-004	-1.348335e+000	-1.284646e+000
3.801565760092220e-004	-1.350627e+000	-1.285111e+000
3.801707200115276e-004	-1.352902e+000	-1.285558e+000
3.801848640138330e-004	-1.355161e+000	-1.285984e+000
3.801990080161385e-004	-1.357402e+000	-1.286391e+000
3.802423078670546e-004	-1.364311e+000	-1.287542e+000
3.802680122551015e-004	-1.368293e+000	-1.288158e+000
3.802958148270805e-004	-1.372601e+000	-1.288773e+000
3.803435943177762e-004	-1.379974e+000	-1.289719e+000
3.803769574041510e-004	-1.384968e+000	-1.290304e+000
3.804380438043805e-004	-1.394113e+000	-1.291237e+000
3.804647342734803e-004	-1.397968e+000	-1.291593e+000
3.805003215656134e-004	-1.403109e+000	-1.292028e+000
3.805451712638071e-004	-1.409550e+000	-1.292515e+000
3.805878760143668e-004	-1.415492e+000	-1.292922e+000
3.806437577731219e-004	-1.423237e+000	-1.293384e+000
3.806779215735697e-004	-1.427808e+000	-1.293632e+000
3.807380738073808e-004	-1.435856e+000	-1.294012e+000
3.807654048477390e-004	-1.439366e+000	-1.294163e+000
3.808018462348833e-004	-1.444046e+000	-1.294348e+000
3.808453720858097e-004	-1.449596e+000	-1.294544e+000
3.808891017503829e-004	-1.454975e+000	-1.294718e+000
3.809439244313240e-004	-1.461686e+000	-1.294908e+000
3.809789081629825e-004	-1.465798e+000	-1.295015e+000
3.810381038103811e-004	-1.472757e+000	-1.295173e+000
3.810752415241524e-004	-1.476918e+000	-1.295259e+000
3.811000000000001e-004	-1.479693e+000	-1.295313e+000
3.811024758475848e-004	-1.479970e+000	-1.295314e+000
3.811074275427543e-004	-1.480525e+000	-1.295315e+000
3.811173309330934e-004	-1.481635e+000	-1.295315e+000
3.811400660066007e-004	-1.484172e+000	-1.295300e+000
3.812000000000000e-004	-1.490557e+000	-1.295177e+000
3.812056382781228e-004	-1.491159e+000	-1.295160e+000
3.812112765562455e-004	-1.491760e+000	-1.295143e+000
3.812169148343683e-004	-1.492361e+000	-1.295126e+000
3.812225531124911e-004	-1.492960e+000	-1.295109e+000
3.812281913906139e-004	-1.493559e+000	-1.295091e+000
3.812338296687366e-004	-1.494157e+000	-1.295074e+000
3.812394679468594e-004	-1.494755e+000	-1.295057e+000
3.812688333520094e-004	-1.497759e+000	-1.294968e+000
3.812981987571594e-004	-1.500720e+000	-1.294879e+000
3.813275641623094e-004	-1.503638e+000	-1.294791e+000
3.813569295674594e-004	-1.506513e+000	-1.294703e+000
3.813862949726094e-004	-1.509346e+000	-1.294615e+000
3.814156603777593e-004	-1.512135e+000	-1.294528e+000
3.814450257829093e-004	-1.514882e+000	-1.294441e+000
3.814738753476504e-004	-1.517510e+000	-1.294356e+000
3.815027249123916e-004	-1.520095e+000	-1.294271e+000
3.815315744771327e-004	-1.522636e+000	-1.294187e+000
3.815604240418739e-004	-1.525133e+000	-1.294103e+000
3.815892736066150e-004	-1.527586e+000	-1.294019e+000
3.816181231713561e-004	-1.529996e+000	-1.293935e+000
3.816469727360972e-004	-1.532361e+000	-1.293852e+000
3.816750939919404e-004	-1.534604e+000	-1.293772e+000
3.817032152477837e-004	-1.536805e+000	-1.293691e+000
3.817313365036269e-004	-1.538966e+000	-1.293611e+000
3.817594577594702e-004	-1.541085e+000	-1.293531e+000
3.817875790153134e-004	-1.543164e+000	-1.293452e+000
3.818157002711566e-004	-1.545201e+000	-1.293373e+000
3.818438215269998e-004	-1.547197e+000	-1.293294e+000
3.818726213213446e-004	-1.549171e+000	-1.293214e+000
3.819014211156893e-004	-1.551101e+000	-1.293133e+000
3.819302209100341e-004	-1.552988e+000	-1.293054e+000
